Site_Code,Country,City,Latitude,Longitude,Elevation_meters,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Method_Code,Collection_Description,Analysis_Description,Conditions
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28803,Potassium PM2.5,0.42,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28803,Potassium PM2.5,0.32,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28803,Potassium PM2.5,0.32,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28803,Potassium PM2.5,0.45,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28803,Potassium PM2.5,0.22,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28803,Potassium PM2.5,0.22,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28803,Potassium PM2.5,0.22,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28804,Magnesium PM2.5,0.02,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28804,Magnesium PM2.5,0.01,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28804,Magnesium PM2.5,0.01,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28804,Magnesium PM2.5,0.02,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28804,Magnesium PM2.5,0.01,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28804,Magnesium PM2.5,0.01,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28804,Magnesium PM2.5,0.01,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28805,Calcium PM2.5,0.19,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28805,Calcium PM2.5,0.13,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28805,Calcium PM2.5,0.12,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28805,Calcium PM2.5,0.22,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28805,Calcium PM2.5,0.12,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28805,Calcium PM2.5,0.17,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28805,Calcium PM2.5,0.14,Micrograms per cubic meter,313,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,Ion Chromatography,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28901,Lithium PM2.5,0.0006,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28901,Lithium PM2.5,0.0003,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28901,Lithium PM2.5,0.0004,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28901,Lithium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28804,Magnesium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28804,Magnesium PM2.5,0.009,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28804,Magnesium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28804,Magnesium PM2.5,0.0039,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28804,Magnesium PM2.5,0.0048,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28804,Magnesium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28804,Magnesium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28902,Aluminum PM2.5,0.0099,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28902,Aluminum PM2.5,0.0188,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28902,Aluminum PM2.5,0.0158,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28902,Aluminum PM2.5,0.0223,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28902,Aluminum PM2.5,0.0228,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28902,Aluminum PM2.5,0.0176,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28902,Aluminum PM2.5,0.0079,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28903,Phosphorus PM2.5,0.0621,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28904,Titanium PM2.5,0.0007,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28904,Titanium PM2.5,0.0009,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28904,Titanium PM2.5,0.0011,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28904,Titanium PM2.5,0.0014,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28904,Titanium PM2.5,0.0012,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28904,Titanium PM2.5,0.0023,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28904,Titanium PM2.5,0.001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28905,Vanadium PM2.5,0.0366,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28905,Vanadium PM2.5,0.0445,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28905,Vanadium PM2.5,0.0289,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28905,Vanadium PM2.5,0.0195,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28905,Vanadium PM2.5,0.045,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28905,Vanadium PM2.5,0.0574,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28905,Vanadium PM2.5,0.0197,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28906,Chromium PM2.5,0.0002,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28906,Chromium PM2.5,0.0003,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28907,Manganese PM2.5,0.0032,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28907,Manganese PM2.5,0.0067,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28907,Manganese PM2.5,0.0074,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28907,Manganese PM2.5,0.0065,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28907,Manganese PM2.5,0.0052,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28907,Manganese PM2.5,0.0149,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28907,Manganese PM2.5,0.0044,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28908,Iron PM2.5,0.0458,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28908,Iron PM2.5,0.1252,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28908,Iron PM2.5,0.0946,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28908,Iron PM2.5,0.0918,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28908,Iron PM2.5,0.0925,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28908,Iron PM2.5,0.1199,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28908,Iron PM2.5,0.0589,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28909,Cobalt PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28909,Cobalt PM2.5,0.0002,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28909,Cobalt PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28909,Cobalt PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28909,Cobalt PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28909,Cobalt PM2.5,0.0001,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,5,9,2016,4,14,9,24,28910,Nickel PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,14,9,2016,4,23,9,24,28910,Nickel PM2.5,0.0709,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,4,23,9,2016,5,2,9,24,28910,Nickel PM2.5,0.566,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,2,9,2016,5,11,9,24,28910,Nickel PM2.5,0.6764,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,11,9,2016,5,20,9,24,28910,Nickel PM2.5,0.2636,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,20,9,2016,5,29,9,24,28910,Nickel PM2.5,0.166,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
SGSU,Singapore,Singapore,1.29767,103.78,30,2016,5,29,9,2016,6,7,9,24,28910,Nickel PM2.5,0,Micrograms per cubic meter,413,AirPhoton SS4i Sampler with virtual impactor and 25mm mesh teflon filter,ICP-MS,Ambient local
